0.0,0.903911949911
1.0,0.91269926834
2.0,0.915134790043
3.0,0.918623259353
4.0,0.911809037209
5.0,0.915891667911
6.0,0.80295756693
7.0,0.761087988081
8.0,0.877812137915
9.0,0.888542014023
10.0,0.970802526916
11.0,0.734362676572
12.0,0.866282524554
13.0,0.869516072755
14.0,0.868320416305
15.0,0.871935434164
16.0,0.899693057378
17.0,0.713701772057
18.0,0.827190327455
19.0,0.83931998985
20.0,0.905931333307
21.0,0.902274948541
22.0,0.918604061871
23.0,0.918644638147
24.0,0.915586534358
25.0,0.907098120487
26.0,0.897475030394
27.0,0.914819322719
28.0,0.905559435666
29.0,0.847943739226
30.0,0.860485193304
31.0,0.881628921006
32.0,0.840443879284
33.0,0.858968335328
34.0,0.903115135942
35.0,0.916271092579
36.0,0.913370716513
37.0,0.919163948397
38.0,0.915841769788
39.0,0.913204399542
40.0,0.918877074247
41.0,0.901286648108
42.0,0.843249868897
43.0,0.910245869011
44.0,0.842196355944
45.0,0.838194643473
46.0,0.915615873283
47.0,0.902114097167
48.0,0.920938890568
49.0,0.896839339243
50.0,0.892775263289
51.0,0.900665382109
52.0,0.884676746984
53.0,0.938377276498
54.0,0.929451938993
55.0,0.910796863211
56.0,0.91016341941
57.0,0.890052019036
58.0,0.895619706479
59.0,0.896240823921
60.0,0.837725469885
61.0,0.946001031147
62.0,0.826683526041
63.0,0.829180846377
64.0,0.844676887457
65.0,0.888382370854
66.0,0.806705270274
67.0,0.810883266619
68.0,0.897131885407
69.0,0.889746759845
70.0,0.900577099205
71.0,0.910390415646
72.0,0.903214587767
73.0,0.927746702034
74.0,0.780564786688
75.0,0.831827796113
76.0,0.866202994225
77.0,0.836305583701
78.0,0.680737316228
79.0,0.843234204803
80.0,0.735270464642
81.0,0.862205446262
82.0,0.907676167626
83.0,0.911010760518
84.0,0.886007884628
85.0,0.848880296363
86.0,0.84315378191
87.0,0.910797221892
88.0,0.919757884591
89.0,0.917900011677
90.0,0.868492546742
91.0,0.886711473419
92.0,0.902171849772
93.0,0.903745279356
94.0,0.900868131772
95.0,0.88435966737
96.0,0.852593626271
97.0,0.853177611336
98.0,0.871868072392
99.0,0.8640439292
100.0,0.677218617818
101.0,0.793175048248
102.0,0.882795610583
103.0,0.913738728088
104.0,0.770876133543
105.0,0.854074052903
106.0,0.796540878441
107.0,0.551889169765
108.0,0.632154504252
109.0,0.950108057615
110.0,0.944403377977
111.0,0.936627425591
112.0,0.859758625004
113.0,0.862915644627
114.0,0.873341162435
115.0,0.873898931048
116.0,0.87021386419
117.0,0.86307323143
118.0,0.716921746398
119.0,0.857461564496
120.0,0.630454164828
121.0,0.854591345727
122.0,0.853136082539
123.0,0.727665386655
124.0,0.910328850744
125.0,0.847940236668
126.0,0.903625671418
127.0,0.885561690129
128.0,0.890222714423
129.0,0.905847815799
130.0,0.900213160566
131.0,0.897695727895
132.0,0.896727819049
133.0,0.852899344432
134.0,0.908620247648
135.0,0.955911946591
136.0,0.864700172951
137.0,0.898866207699
138.0,0.929659356832
139.0,0.901245128764
140.0,0.870689361822
141.0,0.891733120568
142.0,0.911751712028
143.0,0.928768996345
144.0,0.94559599431
145.0,0.901866888949
146.0,0.850434107128
147.0,0.868667842384
148.0,0.853535577462
149.0,0.854568779235
150.0,0.863133766285
151.0,0.852423824026
152.0,0.895517412512
153.0,0.864548780052
154.0,0.866587986089
155.0,0.864320429844
156.0,0.862553996835
157.0,0.863295859356
158.0,0.866520657535
159.0,0.865238226154
160.0,0.866833848785
161.0,0.889068973936
162.0,0.884075922072
163.0,0.896004945022
164.0,0.891406970527
165.0,0.886928911993
166.0,0.941854756047
167.0,0.893259407367
168.0,0.858412269332
169.0,0.785379616588
170.0,0.865094078057
171.0,0.846058410269
172.0,0.866040970333
173.0,0.80438955586
174.0,0.788810057979
175.0,0.831179534611
176.0,0.823641244211
177.0,0.797139412478
178.0,0.818094730178
179.0,0.812907512277
180.0,0.807355269469
181.0,0.86308853102
182.0,0.862086060496
183.0,0.939647090495
184.0,0.889204632159
185.0,0.904510775826
186.0,0.925743682287
187.0,0.864540819154
188.0,0.864971303672
189.0,0.8702309242
190.0,0.869893401727
191.0,0.869902430009
192.0,0.869602386804
193.0,0.870142038773
194.0,0.872099241508
195.0,0.871757400275
196.0,0.871465416007
197.0,0.869919763262
198.0,0.904371971675
199.0,0.893927075812
200.0,0.90333859646
201.0,0.890366742814
202.0,0.921389450838
203.0,0.928780768469
204.0,0.924922903841
205.0,0.93999352672
206.0,0.854478842605
207.0,0.943131360059
208.0,0.869790407156
209.0,0.850365405675
210.0,0.861814675086
211.0,0.849440853808
212.0,0.857065122516
